Time,Open,High,Low,Close,Volume
2018-01-01,0.05358600,0.05720000,0.05340100,0.05636700,312440.75700000
2018-01-02,0.05636800,0.06626500,0.05104000,0.05826100,492006.75900000
2018-01-03,0.05830000,0.06421000,0.05644900,0.06260000,469486.61700000
2018-01-04,0.06260000,0.07000000,0.06012500,0.06223600,595991.61300000
2018-01-05,0.06244900,0.06975800,0.05400000,0.05658400,710527.22100000
2018-01-06,0.05657900,0.06300000,0.05554900,0.05881700,511471.69700000
2018-01-07,0.05881700,0.06981100,0.05868900,0.06931300,471299.84900000
2018-01-08,0.06932300,0.07948000,0.06900200,0.07601500,540080.19400000
2018-01-09,0.07601500,0.09300000,0.07595600,0.08965000,466451.40900000
2018-01-10,0.08965900,0.10100400,0.08282000,0.08388400,494668.02100000
2018-01-11,0.08388100,0.09221600,0.08298700,0.08597000,374525.35500000
2018-01-12,0.08597000,0.09201600,0.08500000,0.09132000,193626.31100000
2018-01-13,0.09132000,0.10051000,0.08985000,0.09761700,343789.56400000
2018-01-14,0.09769300,0.10000000,0.09555000,0.09986000,240883.29800000
2018-01-15,0.09986000,0.10121900,0.08950000,0.09412000,257713.86500000
2018-01-16,0.09410000,0.09575800,0.08100000,0.09185500,343244.93500000
2018-01-17,0.09184200,0.09378000,0.08346100,0.09121900,373774.58100000
2018-01-18,0.09121800,0.09300000,0.08793800,0.09061700,320324.08200000
2018-01-19,0.09061700,0.09300000,0.09000000,0.09008400,230596.47200000
2018-01-20,0.09000000,0.09125900,0.08790000,0.09017000,210464.87000000
2018-01-21,0.09015800,0.09260000,0.08920000,0.09100100,174311.95900000
2018-01-22,0.09100100,0.09299000,0.09052000,0.09218700,200912.51500000
2018-01-23,0.09227600,0.09279500,0.08928000,0.09093800,196525.72800000
2018-01-24,0.09093800,0.09423000,0.09033800,0.09340600,208910.96200000
2018-01-25,0.09349900,0.09542100,0.09300000,0.09429200,126213.64700000
2018-01-26,0.09426800,0.09693300,0.09266000,0.09482800,173629.03600000
2018-01-27,0.09476300,0.09800000,0.09450000,0.09734200,133169.03900000
2018-01-28,0.09743300,0.10563900,0.09710500,0.10524400,180711.07800000
2018-01-29,0.10524400,0.10598000,0.10330000,0.10454000,129263.33000000
2018-01-30,0.10463200,0.10800000,0.10310200,0.10608100,130548.12400000
2018-01-31,0.10605800,0.11087900,0.10555200,0.10945100,99941.48600000
2018-02-01,0.10945100,0.12379900,0.10934300,0.11318500,234038.20400000
2018-02-02,0.11307500,0.11500000,0.09688000,0.10390000,250334.44200000
2018-02-03,0.10397600,0.10750000,0.10300000,0.10551600,118577.42900000
2018-02-04,0.10551600,0.10600000,0.09875300,0.10087000,122975.36500000
2018-02-05,0.10086900,0.10367200,0.09563200,0.10080900,171027.10700000
2018-02-06,0.10078700,0.10231300,0.09443100,0.10189600,222283.82400000
2018-02-07,0.10177000,0.10257100,0.09904500,0.09935900,106109.23100000
2018-02-08,0.09931100,0.10067900,0.09885000,0.10029800,3008.81000000
2018-02-09,0.10013000,0.10155100,0.09912900,0.10103300,72149.94700000
2018-02-10,0.10102900,0.10114600,0.09920300,0.09968200,147532.97500000
2018-02-11,0.09971000,0.10100000,0.09930000,0.10036000,126261.13900000
2018-02-12,0.10039300,0.10055000,0.09700000,0.09736700,117166.98700000
2018-02-13,0.09736100,0.09880000,0.09691200,0.09854600,110413.96200000
2018-02-14,0.09855800,0.09870100,0.09600000,0.09725300,136922.65900000
2018-02-15,0.09722600,0.09738900,0.09110100,0.09239900,155011.09100000
2018-02-16,0.09234700,0.09450000,0.09134000,0.09236000,126099.46600000
2018-02-17,0.09239200,0.09302000,0.08766200,0.08781700,122365.31700000
2018-02-18,0.08784000,0.08939000,0.08613100,0.08769900,128436.85900000
2018-02-19,0.08773000,0.08860000,0.08339600,0.08415700,105092.83400000
2018-02-20,0.08415700,0.08426500,0.07082800,0.07882000,122620.97700000
2018-02-21,0.07882500,0.08150000,0.07810100,0.08011800,116652.85300000
2018-02-22,0.08013100,0.08186000,0.07953000,0.08164300,89132.64500000
2018-02-23,0.08166900,0.08633800,0.08158700,0.08412600,119515.22700000
2018-02-24,0.08412600,0.08660000,0.08100100,0.08604000,74689.81400000
2018-02-25,0.08598700,0.08860000,0.08588800,0.08786100,75442.26800000
2018-02-26,0.08778600,0.08980000,0.08350000,0.08405700,116583.41200000
2018-02-27,0.08412200,0.08589000,0.08167500,0.08233500,106621.57500000
2018-02-28,0.08223100,0.08777700,0.08000000,0.08260500,115440.24400000
2018-03-01,0.08267400,0.08299900,0.07930000,0.07971900,100437.22400000
2018-03-02,0.07971900,0.07996600,0.07612000,0.07751400,98530.76800000
2018-03-03,0.07755300,0.07782400,0.07450000,0.07472800,96773.17700000
2018-03-04,0.07472800,0.07757000,0.07460000,0.07528000,73555.51100000
2018-03-05,0.07527900,0.07564700,0.07252500,0.07387000,83623.98100000
2018-03-06,0.07387000,0.07699900,0.07381100,0.07598600,91742.19900000
2018-03-07,0.07598600,0.07648000,0.07246900,0.07570000,127108.49300000
2018-03-08,0.07577600,0.07709800,0.07450200,0.07501200,102259.47800000
2018-03-09,0.07501400,0.07885600,0.07450000,0.07847700,119032.42800000
2018-03-10,0.07847700,0.07975700,0.07720000,0.07760000,63323.38000000
2018-03-11,0.07765900,0.07955500,0.07489200,0.07575300,64978.43400000
2018-03-12,0.07567200,0.07696600,0.07432100,0.07644900,78594.87200000
2018-03-13,0.07644600,0.07718600,0.07484600,0.07536400,96071.93000000
2018-03-14,0.07536400,0.07642000,0.07335600,0.07449100,104892.31500000
2018-03-15,0.07449100,0.07547900,0.07300000,0.07386600,116230.72600000
2018-03-16,0.07386600,0.07458900,0.07174200,0.07248000,102488.57700000
2018-03-17,0.07240900,0.07355600,0.06966300,0.06990700,83785.69000000
2018-03-18,0.06991900,0.06999700,0.06180000,0.06564100,169228.12200000
2018-03-19,0.06564300,0.06673000,0.06310500,0.06472500,135417.99400000
2018-03-20,0.06469100,0.06493300,0.06191600,0.06260000,129684.40200000
2018-03-21,0.06259900,0.06488700,0.06000000,0.06302000,141417.03500000
2018-03-22,0.06295000,0.06369500,0.06100000,0.06194900,115083.36000000
2018-03-23,0.06194900,0.06300000,0.06006400,0.06102500,155855.58800000
2018-03-24,0.06102700,0.06139900,0.06010300,0.06095000,139742.75400000
2018-03-26,0.06100400,0.06235500,0.06053100,0.06188500,114629.82700000
2018-03-27,0.06188500,0.06223900,0.05924500,0.05971700,158118.00900000
2018-03-28,0.05966400,0.06006800,0.05656400,0.05751400,158615.10100000
2018-03-29,0.05751300,0.05796100,0.05600300,0.05612700,136333.95000000
2018-03-30,0.05615700,0.05652100,0.05399800,0.05405600,188208.26900000
2018-03-31,0.05405600,0.05755300,0.05405600,0.05741600,180794.30500000
2018-04-01,0.05741700,0.05895500,0.05638600,0.05685900,123898.88000000
2018-04-02,0.05686000,0.05703400,0.05510000,0.05554600,105613.34600000
2018-04-03,0.05554500,0.05590000,0.05429000,0.05454600,112104.72300000
2018-04-04,0.05450200,0.05612100,0.05381000,0.05603000,136273.01300000
2018-04-05,0.05598700,0.05615300,0.05367200,0.05566100,138939.68600000
2018-04-06,0.05566100,0.05642000,0.05538400,0.05630600,144766.60900000
2018-04-07,0.05629000,0.05641100,0.05535400,0.05591900,93952.55000000
2018-04-08,0.05586200,0.05620000,0.05510000,0.05580800,102662.47600000
2018-04-09,0.05581000,0.05726100,0.05550000,0.05709000,99750.96800000
2018-04-10,0.05709000,0.06006900,0.05699100,0.05886500,146710.20100000
2018-04-11,0.05886700,0.06080000,0.05840000,0.06072900,133299.65500000
2018-04-12,0.06078500,0.06209600,0.06024000,0.06191900,153230.66200000
2018-04-13,0.06191900,0.06305000,0.05928800,0.06238500,222972.33700000
2018-04-14,0.06245500,0.06468600,0.06180200,0.06263900,194683.66500000
2018-04-15,0.06264000,0.06355500,0.06163600,0.06285300,89889.13400000
2018-04-16,0.06279100,0.06396800,0.06226100,0.06388900,84977.72700000
2018-04-17,0.06395700,0.06408700,0.06290100,0.06352600,106019.23800000
2018-04-18,0.06346000,0.06470000,0.06287400,0.06368000,150612.95700000
2018-04-19,0.06368200,0.06448300,0.06326100,0.06442800,123125.21300000
2018-04-20,0.06442700,0.06888800,0.06394000,0.06867000,166176.24700000
2018-04-21,0.06866900,0.07127700,0.06749000,0.06965600,179540.77800000
2018-04-22,0.06958100,0.06978400,0.06532800,0.06790800,146061.99900000
2018-04-23,0.06783600,0.07266500,0.06561800,0.07065200,147845.85500000
2018-04-24,0.07065200,0.07266500,0.07054000,0.07205400,125512.20300000
2018-04-25,0.07205400,0.07575900,0.07165200,0.07288400,171553.06300000
2018-04-26,0.07289100,0.07297200,0.06668800,0.06957500,221923.26800000
