Time,Open,High,Low,Close,Volume
2019-12-22 23:59:59.999,127.00000000,133.07000000,126.82000000,132.09000000,253140.72413000
2019-12-23 23:59:59.999,132.12000000,135.10000000,126.00000000,127.80000000,421600.75655000
2019-12-24 23:59:59.999,127.80000000,129.69000000,126.61000000,127.75000000,200637.10098000
2019-12-25 23:59:59.999,127.70000000,127.84000000,123.07000000,125.09000000,225004.49090000
2019-12-26 23:59:59.999,125.09000000,132.26000000,124.32000000,125.58000000,274986.52097000
2019-12-27 23:59:59.999,125.58000000,127.10000000,121.91000000,126.29000000,240012.37451000
2019-12-28 23:59:59.999,126.28000000,129.68000000,125.84000000,128.11000000,196893.52277000
2019-12-29 23:59:59.999,128.11000000,138.07000000,127.52000000,134.36000000,316347.26666000
2019-12-30 23:59:59.999,134.36000000,136.24000000,130.30000000,131.59000000,320347.21956000
2019-12-31 23:59:59.999,131.61000000,133.68000000,128.17000000,129.16000000,264933.98418000
2020-01-01 23:59:59.999,129.16000000,133.05000000,128.68000000,130.77000000,144770.52197000
2020-01-02 23:59:59.999,130.72000000,130.78000000,126.38000000,127.19000000,213757.05806000
2020-01-03 23:59:59.999,127.19000000,135.14000000,125.88000000,134.35000000,413055.18895000
2020-01-04 23:59:59.999,134.37000000,135.85000000,132.50000000,134.20000000,184276.17102000
2020-01-05 23:59:59.999,134.20000000,138.19000000,134.19000000,135.37000000,254120.45343000
2020-01-06 23:59:59.999,135.37000000,144.41000000,134.86000000,144.15000000,408020.27375000
2020-01-07 23:59:59.999,144.14000000,145.31000000,138.76000000,142.80000000,447762.17281000
2020-01-08 23:59:59.999,142.80000000,147.77000000,137.03000000,140.72000000,570465.57764000
2020-01-09 23:59:59.999,140.76000000,141.50000000,135.30000000,137.74000000,366076.06569000
2020-01-10 23:59:59.999,137.73000000,145.17000000,135.32000000,144.84000000,409403.59507000
2020-01-11 23:59:59.999,144.83000000,148.05000000,142.09000000,142.38000000,368350.57939000
2020-01-12 23:59:59.999,142.40000000,146.60000000,141.76000000,146.54000000,229541.86137000
2020-01-13 23:59:59.999,146.56000000,147.00000000,142.27000000,143.58000000,207996.61865000
2020-01-14 23:59:59.999,143.58000000,171.70000000,143.51000000,165.64000000,1108476.31186000
2020-01-15 23:59:59.999,165.60000000,171.98000000,159.20000000,166.40000000,721687.80381000
2020-01-16 23:59:59.999,166.40000000,167.40000000,157.80000000,164.21000000,456170.86719000
2020-01-17 23:59:59.999,164.24000000,174.81000000,162.14000000,169.85000000,767180.67853000
2020-01-18 23:59:59.999,169.92000000,179.50000000,164.92000000,174.14000000,688783.17982000
2020-01-19 23:59:59.999,174.10000000,178.05000000,161.66000000,166.79000000,624681.28604000
2020-01-20 23:59:59.999,166.79000000,169.33000000,161.24000000,166.87000000,358092.88410000
2020-01-21 23:59:59.999,166.86000000,170.32000000,164.80000000,169.49000000,308007.63530000
